,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,mean_12m_price_off_peak_var,mean_12m_price_peak_var,mean_12m_price_mid_peak_var,mean_12m_price_off_peak_fix,mean_12m_price_peak_fix,mean_12m_price_mid_peak_fix,mean_12m_price_off_peak,mean_12m_price_peak,mean_12m_price_mid_peak,mean_6m_price_off_peak_var,mean_6m_price_peak_var,mean_6m_price_mid_peak_var,mean_6m_price_off_peak_fix,mean_6m_price_peak_fix,mean_6m_price_mid_peak_fix,mean_6m_price_off_peak,mean_6m_price_peak,mean_6m_price_mid_peak,mean_3m_price_off_peak_var,mean_3m_price_peak_var,mean_3m_price_mid_peak_var,mean_3m_price_off_peak_fix,mean_3m_price_peak_fix,mean_3m_price_mid_peak_fix,mean_3m_price_off_peak,mean_3m_price_peak,mean_3m_price_mid_peak,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,peak_diff_dec_january_var,peak_diff_dec_january_fix,mid_peak_diff_dec_january_var,mid_peak_diff_dec_january_fix,diff_var_off_peak,diff_var_off_mid,diff_var_mid_peak,diff_fix_off_peak,diff_fix_off_mid,diff_fix_mid_peak,max_price_off_peak_var,max_price_peak_var,max_price_mid_peak_var,max_price_off_peak_fix,max_price_peak_fix,max_price_mid_peak_fix,total_days,date_activ_days,date_end_days,date_modif_prod_days,date_renewal_days,channel_MISSING,channel_epumfxlbckeskwekxbiuasklxalciiuu,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_fixdbufsefwooaasfcxdxadsiekoceaa,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_sddiedcslfslkckwlfkdpoeeailfpeds,origin_MISSING,origin_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_ldkssxwpmemidmecebumciepifcamkci,origin_lxidpiddsbxsbosboudacockeimpuepw,origin_usapbepcfoloekilkwsdiboslwaxobdp,has_gas_0,churn,churn_probability
10,2.7686381012476144,0.0,1.9542425094393248,2.2141282618234097,1.9542425094393248,0.0,1.2794387882870204,0.272981,0.0,59.26637796,1.4053463601757088,206.07,206.07,1,1.8891896120470733,3,13.856,0.2777375833333333,0.0,0.0,59.22674536,0.0,0.0,59.50448294333333,0.0,0.0,0.2758891666666667,0.0,0.0,59.24655995999999,0.0,0.0,59.52244912666666,0.0,0.0,0.275167,0.0,0.0,59.28618996,0.0,0.0,59.561356960000005,0.0,0.0,-0.004332999999999976,0.23777879999999385,0.0,0.0,0.0,0.0,0.2777375833333333,0.2777375833333333,0.0,59.226745359999995,59.226745359999995,0.0,0.279586,0.0,0.0,59.44470996,0.0,0.0,1461,1478,17,1478,380,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.051
11,4.975482358364101,0.0,0.0,2.383114905342069,0.0,0.0,1.2704459080179626,0.14346,0.0,46.30537836,0.0,27.28,27.28,1,1.286231854028553,5,13.856,0.1495765833333333,0.0,0.0,44.26693036,0.0,0.0,44.41650694333334,0.0,0.0,0.1467081666666666,0.0,0.0,44.26692996,0.0,0.0,44.41363812666667,0.0,0.0,0.143946,0.0,0.0,44.26692996,0.0,0.0,44.41087596,0.0,0.0,-0.008499000000000007,-1.1999999998124622e-06,0.0,0.0,0.0,0.0,0.14957658333333332,0.14957658333333332,0.0,44.26693036,44.26693036,0.0,0.152445,0.0,0.0,44.26693116,0.0,0.0,2192,2184,-8,396,357,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.008
12,3.981274832706589,0.0,2.2405492482825995,3.055985765731061,0.0,0.0,1.2871296207191107,0.147506,0.0,45.30837756,0.0,13.26,13.26,1,2.075400955513898,4,10.392,0.1512566666666666,0.0,0.0,44.52804326,0.0,0.0,44.679299926666665,0.0,0.0,0.1494653333333333,0.0,0.0,44.61137656,0.0,0.0,44.76084189333333,0.0,0.0,0.1488573333333333,0.0,0.0,44.77804316,0.0,0.0,44.926900493333335,0.0,0.0,-0.0036479999999999846,0.9999996000000024,0.0,0.0,0.0,0.0,0.15125666666666668,0.15125666666666668,0.0,44.52804326,44.52804326,0.0,0.153048,0.0,0.0,45.44470956,0.0,0.0,1827,1830,3,887,368,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.079
13,4.264747008353527,0.0,3.0507663112330423,2.8503888900064465,3.0507663112330423,0.0,2.1350053669438873,0.114604,0.098262,40.606701,2.0349892162876846,18.99,18.99,1,1.9046614579155245,6,21.144,0.1224282499999999,0.1017341666666666,0.0720291666666666,40.6066995,24.36401714,16.24267836,40.72912775,24.465751306666668,16.314707526666666,0.1188804999999999,0.1000733333333333,0.0725223333333333,40.647429,24.38845404,16.25896896,40.7663095,24.488527373333334,16.331491293333332,0.117595,0.099911,0.073936,40.728885,24.43733004,16.29155496,40.84648,24.537241039999994,16.36549096,-0.008381,0.16291560000000516,-0.003484000000000001,0.09774935999999812,0.0023999999999999994,0.06516623999999993,0.020694083333333307,0.0503990833333333,-0.029704999999999995,16.242682359999996,24.36402114,-8.121338780000002,0.125976,0.103395,0.073936,40.728885,24.43733004,16.29155496,2557,2648,91,463,456,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.056
14,3.408748606184244,0.0,2.5622928644564746,2.4234588718195127,2.5622928644564746,0.0,2.2080380493531804,0.120372,0.103487,40.606701,1.569958818096594,49.44,49.44,1,1.5024271199844328,3,19.8,0.1275575833333332,0.1070859166666666,0.0767094166666666,40.5659715,24.33957914,16.22638536,40.69352908333333,24.446665056666664,16.303094776666665,0.1242311666666666,0.1054218333333333,0.0769099999999999,40.565973,24.339578040000003,16.22638296,40.69020416666667,24.444999873333337,16.30329296,0.122871,0.104727,0.076901,40.565973,24.339578040000003,16.22638296,40.688844,24.444305040000003,16.303283959999998,-0.0072730000000000156,3.600000006542814e-06,-0.0032930000000000043,-2.640000001719045e-06,0.0026230000000000003,-5.760000000520904e-06,0.02047166666666661,0.050848166666666625,-0.030376500000000015,16.22639236,24.339586139999998,-8.11319378,0.1310319999999999,0.108896,0.076955,40.565973,24.33958068,16.22638872,1461,1407,-54,1407,311,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.342
15,3.6154239528859438,3.9807757739626215,0.0,2.791901080009571,0.0,0.0,1.2193225084193366,0.1458839999999999,0.0,44.31137796,0.0,23.76,23.76,3,1.7803893284709529,6,10.392,0.1496018333333333,0.0,0.0,44.26693036,0.0,0.0,44.41653219333334,0.0,0.0,0.1479166666666666,0.0,0.0,44.26692996,0.0,0.0,44.414846626666666,0.0,0.0,0.147173,0.0,0.0,44.26692996,0.0,0.0,44.41410296,0.0,0.0,-0.0034180000000000044,-1.1999999998124622e-06,0.0,0.0,0.0,0.0,0.14960183333333332,0.14960183333333332,0.0,44.26693036,44.26693036,0.0,0.151635,0.0,0.0,44.26693116,0.0,0.0,2091,2348,257,1004,622,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015
16,4.128399268717806,0.0,0.0,3.2947747522184434,0.0,0.0,1.2260841159758238,0.142065,0.0,44.31137796,0.0,31.2,31.2,1,2.244524511570084,4,13.856,0.1458505,0.0071235833333333,0.0,44.26693026,0.0,0.0,44.41278076,0.0071235833333333,0.0,0.1441026666666666,0.0,0.0,44.26692996,0.0,0.0,44.41103262666667,0.0,0.0,0.143359,0.0,0.0,44.26692996,0.0,0.0,44.41028896,0.0,0.0,-0.0046880000000000255,-1.1999999998124622e-06,0.0,0.0,0.0,0.0,0.13872691666666667,0.1458505,-0.007123583333333333,44.26693026,44.26693026,0.0,0.148047,0.085483,0.0,44.26693116,0.0,0.0,1461,1758,297,1758,661,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.071
17,3.620552444729435,0.0,0.0,2.511187933317223,0.0,24.0,2.0764219673605933,0.173325,0.146676,41.1052014,0.0,69.24,69.24,1,2.0714769676989175,4,17.320999999999998,0.1779671666666666,0.14851625,0.1027592499999999,41.0639696,24.83758424,16.72439041,41.24193676666667,24.98610049,16.82714966,0.1771311666666666,0.1485678333333333,0.1031059999999999,41.0639694,24.83758644,16.72439136,41.24110056666667,24.986154273333334,16.82749736,0.175771,0.147873,0.103097,41.0639694,24.83758644,16.72439136,41.2397404,24.98545944,16.827488359999997,0.02261200000000002,-4.800000041882413e-07,0.017295000000000005,5.279999999885376e-06,0.004376999999999992,2.2799999968015072e-06,0.029450916666666577,0.07520791666666664,-0.04575700000000006,16.226385360000002,24.33957919,-8.113193829999997,0.1839319999999999,0.152042,0.1031509999999999,41.06396988,24.83758644,16.72439136,1473,1752,279,1009,643,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.022
18,4.51731468566477,3.34713478291002,0.0,3.687576222724149,0.0,0.0,1.209515014542631,0.144058,0.0,44.31137796,0.0,4.04,4.04,3,2.70183555925006,4,15.0,0.1476115833333333,0.0,0.0,44.26693046,0.0,0.0,44.41454204333333,0.0,0.0,0.1453211666666667,0.0,0.0,44.26692996,0.0,0.0,44.41225112666667,0.0,0.0,0.143715,0.0,0.0,44.26692996,0.0,0.0,44.41064496,0.0,0.0,-0.006186999999999998,-1.1999999998124622e-06,0.0,0.0,0.0,0.0,0.14761158333333335,0.14761158333333335,0.0,44.26693046,44.26693046,0.0,0.149902,0.0,0.0,44.26693116,0.0,0.0,1827,1819,-8,396,357,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.032
19,2.2810333672477277,0.0,0.47712125471966244,1.4714384073892992,0.47712125471966244,0.0,1.2882492255719862,0.146348,0.0,46.30537836,0.11394335230683678,31.16,31.16,1,0.6020599913279624,3,15.0,0.1499535,0.0,0.0,44.62989386,0.0,0.0,44.779847360000005,0.0,0.0,0.148272,0.0,0.0,44.99285676,0.0,0.0,45.14112876,0.0,0.0,0.1478836666666666,0.0,0.0,45.71878356,0.0,0.0,45.86666722666666,0.0,0.0,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.0,0.0,0.1499535,0.1499535,0.0,44.62989386,44.62989386,0.0,0.151635,0.0,0.0,46.44471036,0.0,0.0,1461,1504,43,1504,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.111
20,4.887150126330618,0.0,3.9403670459856652,3.4068517388104467,0.0,0.0,1.0297894708318558,0.144149,0.0,44.31137796,0.0,32.64,32.64,1,2.3782525060750346,4,14.49,0.1465558333333333,0.0,0.0,44.26693046,0.0,0.0,44.41348629333333,0.0,0.0,0.1450306666666666,0.0,0.0,44.26692996,0.0,0.0,44.41196062666666,0.0,0.0,0.144865,0.0,0.0,44.26692996,0.0,0.0,44.41179496,0.0,0.0,-0.0022509999999999752,-1.1999999998124622e-06,0.0,0.0,0.0,0.0,0.1465558333333333,0.1465558333333333,0.0,44.26693046,44.26693046,0.0,0.1481589999999999,0.0,0.0,44.26693116,0.0,0.0,1827,1779,-48,749,317,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.11217777777777778
21,5.701920112937112,0.0,4.62058365787334,3.367395061683312,3.400192488592576,0.0,2.128043673826457,0.120372,0.103487,40.606701,2.4137522676825487,39.0,39.0,1,2.432359889706791,5,26.0,0.1279144166666666,0.1073695833333333,0.0767363333333333,40.7017324,24.42103848,16.28069392,40.82964681666667,24.52840806333333,16.357430253333334,0.1247481666666666,0.1058498333333333,0.0772099999999999,40.728885,24.43733004,16.29155496,40.85363316666667,24.54317987333333,16.36876496,0.123388,0.105155,0.077201,40.728885,24.43733004,16.29155496,40.852273,24.542485039999995,16.368755959999998,-0.006756000000000012,0.16291560000000516,-0.0028650000000000064,0.09774935999999812,0.002923000000000009,0.06516623999999993,0.02054483333333333,0.051178083333333374,-0.030633250000000042,16.28069392,24.421038479999996,-8.140344559999996,0.131549,0.109324,0.0772549999999999,40.728885,24.43733004,16.29155496,1826,2123,297,2123,661,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.047
22,4.388651717026825,0.0,0.0,2.924873449262179,0.0,28.0,1.2390490931401914,0.19923,0.0,45.80687796,0.0,36.04,36.04,1,1.8536982117761744,3,10.392,0.19869525,0.0,0.0,45.63643026,0.0,0.0,45.83512551,0.0,0.0,0.2012096666666666,0.0,0.0,45.76092996,0.0,0.0,45.96213962666666,0.0,0.0,0.200466,0.0,0.0,45.76092996,0.0,0.0,45.96139596,0.0,0.0,0.04802100000000001,1.4939988,0.0,0.0,0.0,0.0,0.19869525,0.19869525,0.0,45.63643026,45.63643026,0.0,0.204928,0.0,0.0,45.76093116,0.0,0.0,1172,1436,264,617,701,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.175
23,3.860697274052039,0.0,0.0,3.028880191291318,0.0,30.0,1.2871296207191107,0.1981,0.0,46.30537836,0.0,42.96,42.96,2,1.9695556842208435,3,13.2,0.1514033333333333,0.0,0.0,44.49285716,0.0,0.0,44.64426049333333,0.0,0.0,0.153176,0.0,0.0,44.71878336,0.0,0.0,44.87195936,0.0,0.0,0.1622513333333333,0.0,0.0,45.111376760000006,0.0,0.0,45.273628093333336,0.0,0.0,0.049931000000000086,2.1777792000000034,0.0,0.0,0.0,0.0,0.1514033333333333,0.1514033333333333,0.0,44.49285716,44.49285716,0.0,0.200142,0.0,0.0,46.44471036,0.0,0.0,1602,1559,-43,323,463,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.262
24,5.47401218516985,0.0,4.471350395537361,2.938189375652045,3.03342375548695,0.0,1.0240749873074262,0.142065,0.0,44.31137796,2.1934029030624176,33.06,33.06,1,1.9275756546911105,3,14.49,0.1464563333333333,0.0,0.0,44.40026526,0.0,0.0,44.54672159333333,0.0,0.0,0.1446866666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.589396626666655,0.0,0.0,0.143943,0.0,0.0,44.44470995999999,0.0,0.0,44.58865295999999,0.0,0.0,-0.004104000000000024,0.17777879999999868,0.0,0.0,0.0,0.0,0.14645633333333333,0.14645633333333333,0.0,44.40026526,44.40026526,0.0,0.148405,0.0,0.0,44.44470996,0.0,0.0,1223,1477,254,1477,619,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.18
25,4.101024940352695,0.0,0.0,2.7794088816958746,0.0,0.0,1.249931756634195,0.14317,0.0,44.31137796,0.0,18.62,18.62,1,1.7418603940652635,7,13.2,0.1474783333333333,0.0,0.0,44.34100546,0.0,0.0,44.48848379333333,0.0,0.0,0.1456171666666666,0.0,0.0,44.41507995999999,0.0,0.0,44.56069712666666,0.0,0.0,0.145047,0.0,0.0,44.44470995999999,0.0,0.0,44.58975695999999,0.0,0.0,-0.005163999999999891,0.17777879999999868,0.0,0.0,0.0,0.0,0.1474783333333333,0.1474783333333333,0.0,44.34100546,44.34100546,0.0,0.1502109999999999,0.0,0.0,44.44470996,0.0,0.0,2557,2690,133,558,494,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.054
26,5.351975937833653,5.285555058771468,4.241421951711995,4.00172852200728,3.8963057074660807,0.0,2.114744387545126,0.114481,0.098142,40.606701,2.8943936083469786,31.08,31.08,2,3.0177676780028215,3,31.2,0.1240613333333333,0.1036351666666666,0.0737755,40.728885,24.43733004,16.29155496,40.85294633333333,24.540965206666662,16.36533046,0.1200536666666666,0.1014283333333333,0.073778,40.728885,24.43733004,16.29155496,40.84893866666666,24.53875837333333,16.36533296,0.117479,0.099794,0.073819,40.728885,24.43733004,16.29155496,40.846364,24.537124039999995,16.36537396,-0.010589999999999988,0.0,-0.006048000000000012,0.0,4.599999999999049e-05,0.0,0.020426166666666648,0.05028583333333331,-0.02985966666666666,16.291554960000003,24.43733004,-8.145775079999996,0.128069,0.105842,0.073819,40.728885,24.43733004,16.29155496,1461,1545,84,939,449,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.389
27,3.9856060830524362,0.0,0.0,3.1580819196310737,0.0,0.0,1.147985320683805,0.144902,0.0,44.31137796,0.0,15.96,15.96,1,2.115943176939055,4,13.4,0.1484020833333333,0.0,0.0,44.34100526,0.0,0.0,44.489407343333326,0.0,0.0,0.1472491666666666,0.0,0.0,44.41507995999999,0.0,0.0,44.56232912666666,0.0,0.0,0.146788,0.0,0.0,44.44470995999999,0.0,0.0,44.59149795999999,0.0,0.0,-0.0027669999999999917,0.17777879999999868,0.0,0.0,0.0,0.0,0.14840208333333332,0.14840208333333332,0.0,44.341005259999996,44.341005259999996,0.0,0.149555,0.0,0.0,44.44470996,0.0,0.0,1512,1627,115,846,480,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.046
